,LOAN IDENTIFIER,ORIGINATION CHANNEL,SELLER NAME,ORIGINAL INTEREST RATE,ORIGINAL UPB,ORIGINAL LOAN TERM,ORIGINATION DATE,FIRST PAYMENT DATE,ORIGINAL LOAN-TO-VALUE (LTV),ORIGINAL COMBINED LOAN-TO-VALUE (CLTV),NUMBER OF BORROWERS,ORIGINAL DEBT TO INCOME RATIO,BORROWER CREDIT SCORE AT ORIGINATION,FIRST TIME HOME BUYER INDICATOR,LOAN PURPOSE,PROPERTY TYPE,NUMBER OF UNITS,OCCUPANCY TYPE,PROPERTY STATE,ZIP CODE SHORT,PRIMARY MORTGAGE INSURANCE PERCENT,PRODUCT TYPE,CO-BORROWER CREDIT SCORE AT ORIGINATION,MORTGAGE INSURANCE TYPE,RELOCATION MORTGAGE INDICATOR,LOAN_COUNT,VINTAGE_YEAR,VINTAGE_MONTH,LTV_BUCKET,UPB_BUCKET,FICO_BUCKET,TERM_BUCKET,INT_RT_BUCKET
747,101550896994,C,OTHER,4.25,213000,360,04/2017,06/2017,80,80,2,18,763.0,N,R,SF,1,P,NE,685,,FRM,742.0,,N,1,2017,4,80,200000,750.0,360,4.25
748,101551049237,B,OTHER,4.0,167000,360,06/2017,08/2017,90,90,1,25,808.0,Y,P,SF,1,P,NM,871,25.0,FRM,,1.0,N,1,2017,6,90,150000,800.0,360,4.0
749,101551669948,R,OTHER,4.0,170000,360,05/2017,07/2017,40,40,2,22,790.0,N,R,PU,1,P,SC,296,,FRM,795.0,,N,1,2017,5,40,150000,750.0,360,4.0
750,101553750869,R,FRANKLIN AMERICAN MORTGAGE COMPANY,4.625,424000,360,03/2017,05/2017,41,41,1,45,630.0,N,C,PU,1,P,NC,280,,FRM,,,N,1,2017,3,40,400000,600.0,360,4.625
751,101556731109,R,"CITIMORTGAGE, INC.",3.25,418000,360,04/2017,06/2017,59,59,2,38,777.0,Y,P,SF,1,P,NY,117,,FRM,722.0,,N,1,2017,4,50,400000,750.0,360,3.25
752,101557918991,R,OTHER,4.25,374000,360,05/2017,07/2017,57,57,2,32,753.0,N,R,PU,1,P,IN,463,,FRM,762.0,,N,1,2017,5,50,350000,750.0,360,4.25
753,101560841116,B,"UNITED SHORE FINANCIAL SERVICES, LLC D/B/A UNITED WHOLESALE MORTGAGE",4.375,424000,360,04/2017,06/2017,68,68,1,45,796.0,N,C,SF,1,P,CA,902,,FRM,,,N,1,2017,4,60,400000,750.0,360,4.375
754,101562170162,C,"FLAGSTAR BANK, FSB",3.5,300000,180,02/2017,04/2017,20,20,1,31,820.0,N,R,SF,1,P,CA,917,,FRM,,,N,1,2017,2,20,300000,800.0,180,3.5
755,101562895637,R,OTHER,4.375,266000,360,04/2017,06/2017,95,95,1,42,783.0,N,P,SF,1,P,AZ,850,30.0,FRM,,1.0,N,1,2017,4,90,250000,750.0,360,4.375
756,101565429031,R,OTHER,4.125,123000,360,05/2017,07/2017,95,95,1,22,668.0,Y,P,SF,1,P,OH,453,25.0,FRM,,1.0,N,1,2017,5,90,100000,650.0,360,4.125
757,101565826102,R,OTHER,4.625,166000,360,06/2017,08/2017,80,80,1,43,663.0,Y,P,PU,1,P,AZ,863,,FRM,,,N,1,2017,6,80,150000,650.0,360,4.625
758,101565900159,C,"FLAGSTAR BANK, FSB",4.75,124000,360,05/2017,07/2017,75,75,1,36,791.0,N,P,PU,1,I,TX,770,,FRM,,,N,1,2017,5,70,100000,750.0,360,4.75
759,101569393950,R,"WELLS FARGO BANK, N.A.",4.375,228000,360,04/2017,06/2017,73,73,1,47,809.0,N,C,CO,1,P,CA,906,,FRM,,,N,1,2017,4,70,200000,800.0,360,4.375
760,101571367233,C,"AMERIHOME MORTGAGE COMPANY, LLC",4.75,120000,360,01/2017,03/2017,80,80,1,23,748.0,N,P,CO,1,P,WA,982,,FRM,,,N,1,2017,1,80,100000,700.0,360,4.75
761,101577011995,R,OTHER,4.125,356000,360,05/2017,07/2017,95,95,1,37,744.0,N,P,PU,1,P,NC,275,30.0,FRM,,1.0,N,1,2017,5,90,350000,700.0,360,4.125
762,101578123679,R,OTHER,4.25,106000,360,05/2017,07/2017,80,80,2,19,724.0,Y,P,SF,1,P,MO,650,,FRM,727.0,,N,1,2017,5,80,100000,700.0,360,4.25
763,101578588757,R,OTHER,5.25,176000,360,04/2017,06/2017,55,55,2,41,746.0,N,C,SF,2,I,MA,18,,FRM,644.0,,N,1,2017,4,50,150000,700.0,360,5.25
764,101582661274,R,OTHER,4.25,127000,360,06/2017,08/2017,95,95,2,41,707.0,Y,P,SF,1,P,UT,840,30.0,FRM,764.0,1.0,N,1,2017,6,90,100000,700.0,360,4.25
765,101585138798,B,OTHER,4.0,152000,360,03/2017,05/2017,80,80,1,50,706.0,Y,P,SF,1,P,PA,191,,FRM,,,N,1,2017,3,80,150000,700.0,360,4.0
766,101588130062,R,"WELLS FARGO BANK, N.A.",4.25,179000,360,04/2017,06/2017,97,97,1,42,780.0,N,P,SF,1,P,SC,291,25.0,FRM,,1.0,N,1,2017,4,90,150000,750.0,360,4.25
767,101588311202,C,PMTT4,4.25,296000,360,04/2017,06/2017,65,65,2,36,769.0,N,P,PU,1,P,TX,751,,FRM,774.0,,N,1,2017,4,60,250000,750.0,360,4.25
768,101590920687,R,OTHER,4.25,280000,360,03/2017,05/2017,54,54,2,36,759.0,N,R,SF,1,P,MA,18,,FRM,798.0,,N,1,2017,3,50,250000,750.0,360,4.25
769,101593301057,C,OTHER,4.125,133000,360,03/2017,05/2017,95,95,1,39,726.0,Y,P,SF,1,P,NE,689,30.0,FRM,,1.0,N,1,2017,3,90,100000,700.0,360,4.125
770,101595262987,B,OTHER,3.975,315000,360,06/2017,08/2017,79,79,2,41,814.0,N,C,SF,1,P,CA,958,,FRM,801.0,,N,1,2017,6,70,300000,800.0,360,3.875
771,101596918433,R,OTHER,4.125,111000,360,04/2017,06/2017,23,23,2,45,711.0,N,R,PU,1,P,MD,211,,FRM,755.0,,N,1,2017,4,20,100000,700.0,360,4.125
772,101596982186,C,"WELLS FARGO BANK, N.A.",4.625,126000,360,05/2017,07/2017,80,80,1,49,677.0,N,P,PU,1,S,AZ,851,,FRM,,,N,1,2017,5,80,100000,650.0,360,4.625
773,101597289319,R,GUILD MORTGAGE COMPANY,3.25,160000,180,03/2017,05/2017,58,58,1,20,716.0,N,P,PU,1,P,TX,773,,FRM,,,N,1,2017,3,50,150000,700.0,180,3.25
774,101598158530,R,"WELLS FARGO BANK, N.A.",4.375,98000,240,03/2017,05/2017,60,60,1,40,664.0,N,R,PU,1,P,MN,553,,FRM,,,N,1,2017,3,60,50000,650.0,240,4.375
775,101604817509,B,"AMERIHOME MORTGAGE COMPANY, LLC",4.375,362000,360,05/2017,07/2017,80,80,1,45,703.0,N,C,SF,1,P,CO,806,,FRM,,,N,1,2017,5,80,350000,700.0,360,4.375
776,101608887445,C,PMTT4,4.125,400000,360,04/2017,06/2017,80,80,2,36,803.0,N,P,PU,1,P,VA,221,,FRM,783.0,,N,1,2017,4,80,400000,800.0,360,4.125
777,101610404332,R,OTHER,4.125,287000,360,06/2017,07/2017,60,60,2,15,771.0,N,P,SF,1,P,MN,551,,FRM,819.0,,N,1,2017,6,60,250000,750.0,360,4.125
778,101615068649,C,"AMERIHOME MORTGAGE COMPANY, LLC",4.5,407000,360,05/2017,07/2017,75,75,2,37,807.0,N,P,PU,1,P,AZ,852,,FRM,807.0,,N,1,2017,5,70,400000,800.0,360,4.5
779,101615175202,R,OTHER,4.75,110000,360,05/2017,07/2017,60,60,2,26,719.0,N,C,SF,1,P,WI,535,,FRM,631.0,,N,1,2017,5,60,100000,700.0,360,4.75
780,101618400602,R,OTHER,4.125,158000,360,06/2017,08/2017,80,80,2,32,760.0,Y,P,PU,1,P,OK,730,,FRM,709.0,,N,1,2017,6,80,150000,750.0,360,4.125
781,101624229567,C,"JPMORGAN CHASE BANK, NATIONAL ASSOCIATION",4.25,191000,360,01/2017,03/2017,90,90,1,31,756.0,Y,P,SF,1,P,CT,64,25.0,FRM,,1.0,N,1,2017,1,90,150000,750.0,360,4.25
782,101624494108,R,OTHER,4.125,151000,360,05/2017,07/2017,84,84,1,31,797.0,Y,P,PU,1,P,TX,751,12.0,FRM,,1.0,N,1,2017,5,80,150000,750.0,360,4.125
783,101626834955,R,QUICKEN LOANS INC.,3.75,147000,180,05/2017,07/2017,95,95,2,30,692.0,N,R,SF,1,P,AR,717,25.0,FRM,746.0,2.0,N,1,2017,5,90,100000,650.0,180,3.75
784,101633042912,C,"JPMORGAN CHASE BANK, NATIONAL ASSOCIATION",4.25,218000,360,03/2017,05/2017,95,95,2,20,765.0,Y,P,PU,1,P,PA,194,30.0,FRM,790.0,1.0,N,1,2017,3,90,200000,750.0,360,4.25
785,101638541705,C,OTHER,4.125,174000,360,06/2017,08/2017,80,80,2,30,805.0,N,P,SF,1,S,FL,339,,FRM,801.0,,N,1,2017,6,80,150000,800.0,360,4.125
786,101639639939,B,OTHER,4.5,170000,360,04/2017,06/2017,97,97,2,40,731.0,Y,P,CO,1,P,CO,802,35.0,FRM,739.0,1.0,N,1,2017,4,90,150000,700.0,360,4.5
787,101640665470,R,SUNTRUST BANK,4.125,175000,360,02/2017,04/2017,61,61,2,35,804.0,N,R,SF,1,S,WI,541,,FRM,809.0,,N,1,2017,2,60,150000,800.0,360,4.125
788,101641384588,R,"WELLS FARGO BANK, N.A.",3.5,125000,180,02/2017,04/2017,39,39,2,26,706.0,N,P,PU,1,P,IA,500,,FRM,690.0,,N,1,2017,2,30,100000,700.0,180,3.5
789,101642772970,R,OTHER,4.625,84000,360,03/2017,05/2017,80,80,1,43,722.0,Y,P,SF,1,P,FL,344,,FRM,,,N,1,2017,3,80,50000,700.0,360,4.625
790,101644139356,C,"AMERIHOME MORTGAGE COMPANY, LLC",4.5,124000,360,04/2017,06/2017,90,90,1,44,685.0,Y,P,SF,1,P,NE,685,25.0,FRM,,1.0,N,1,2017,4,90,100000,650.0,360,4.5
791,101645063328,R,OTHER,3.25,181000,180,04/2017,06/2017,69,69,1,46,792.0,N,C,SF,1,P,CT,64,,FRM,,,N,1,2017,4,60,150000,750.0,180,3.25
792,101649625254,C,PMTT4,4.125,242000,360,04/2017,06/2017,80,80,1,22,785.0,N,P,SF,1,P,VA,245,,FRM,,,N,1,2017,4,80,200000,750.0,360,4.125
793,101660567484,C,SUNTRUST BANK,3.25,105000,180,03/2017,05/2017,32,32,2,43,653.0,N,P,SF,1,P,MT,591,,FRM,657.0,,N,1,2017,3,30,100000,650.0,180,3.25
794,101662815268,C,"WELLS FARGO BANK, N.A.",4.25,306000,360,05/2017,07/2017,80,80,2,39,770.0,N,P,SF,1,P,MA,12,,FRM,782.0,,N,1,2017,5,80,300000,750.0,360,4.25
795,101663286613,R,QUICKEN LOANS INC.,3.25,144000,180,05/2017,07/2017,80,80,1,49,635.0,N,P,CO,1,P,OH,441,,FRM,,,N,1,2017,5,80,100000,600.0,180,3.25
796,101665566454,R,OTHER,5.0,118000,180,03/2017,05/2017,80,80,1,21,811.0,N,P,SF,1,I,OK,731,,FRM,,,N,1,2017,3,80,100000,800.0,180,5.0
797,101672743583,C,"FLAGSTAR BANK, FSB",4.625,318000,360,02/2017,04/2017,60,60,2,47,800.0,N,C,PU,1,I,CA,951,,FRM,800.0,,N,1,2017,2,60,300000,800.0,360,4.625
798,101674109854,R,OTHER,4.99,262000,360,03/2017,05/2017,80,80,1,39,780.0,N,P,SF,1,I,TX,767,,FRM,,,N,1,2017,3,80,250000,750.0,360,4.875
799,101678967055,R,OTHER,4.125,320000,360,06/2017,08/2017,80,80,2,43,758.0,Y,P,SF,1,P,NY,117,,FRM,770.0,,N,1,2017,6,80,300000,750.0,360,4.125
800,101681878333,C,"AMERIHOME MORTGAGE COMPANY, LLC",4.25,313000,360,03/2017,05/2017,95,95,2,42,757.0,Y,P,SF,1,P,VA,233,30.0,FRM,782.0,1.0,N,1,2017,3,90,300000,750.0,360,4.25
801,101685054693,C,FRANKLIN AMERICAN MORTGAGE COMPANY,4.25,464000,360,05/2017,07/2017,80,80,2,24,788.0,N,P,SF,1,P,UT,841,,FRM,808.0,,N,1,2017,5,80,450000,750.0,360,4.25
802,101685831365,C,U.S. BANK N.A.,5.0,175000,360,04/2017,06/2017,95,95,2,38,709.0,N,P,SF,1,P,AZ,852,16.0,FRM,780.0,1.0,N,1,2017,4,90,150000,700.0,360,5.0
803,101689475281,B,"UNITED SHORE FINANCIAL SERVICES, LLC D/B/A UNITED WHOLESALE MORTGAGE",3.25,199000,180,06/2017,08/2017,93,93,1,31,812.0,N,R,SF,1,P,CA,925,25.0,FRM,,1.0,N,1,2017,6,90,150000,800.0,180,3.25
804,101692010027,R,OTHER,4.2,424000,360,05/2017,07/2017,63,90,1,42,708.0,N,P,PU,1,P,IN,460,,FRM,,,N,1,2017,5,60,400000,700.0,360,4.125
805,101693355572,C,OTHER,3.25,74000,180,05/2017,07/2017,46,46,2,15,679.0,N,R,SF,1,P,IL,615,,FRM,705.0,,N,1,2017,5,40,50000,650.0,180,3.25
806,101693369909,R,OTHER,4.49,182000,360,03/2017,05/2017,80,80,2,33,725.0,N,P,PU,1,P,FL,322,,FRM,794.0,,N,1,2017,3,80,150000,700.0,360,4.375
807,101694557881,R,OTHER,4.25,118000,240,04/2017,06/2017,44,44,1,37,817.0,N,R,SF,1,P,NV,894,,FRM,,,N,1,2017,4,40,100000,800.0,240,4.25
808,101695585943,C,"WELLS FARGO BANK, N.A.",4.25,370000,360,02/2017,04/2017,80,80,1,44,743.0,Y,P,SF,1,P,TX,787,,FRM,,,N,1,2017,2,80,350000,700.0,360,4.25
809,101700186184,R,OTHER,4.5,247000,360,04/2017,06/2017,84,84,1,36,730.0,N,R,SF,1,P,CA,956,12.0,FRM,,2.0,N,1,2017,4,80,200000,700.0,360,4.5
810,101700926861,R,OTHER,4.25,125000,360,05/2017,07/2017,94,94,1,29,776.0,Y,P,SF,1,P,TN,381,30.0,FRM,,1.0,N,1,2017,5,90,100000,750.0,360,4.25
811,101704638149,C,"WELLS FARGO BANK, N.A.",4.5,613000,360,02/2017,04/2017,49,49,1,48,712.0,N,P,PU,1,P,CA,920,,FRM,,,N,1,2017,2,40,600000,700.0,360,4.5
812,101710061493,R,OTHER,4.25,332000,360,04/2017,06/2017,80,80,2,38,807.0,N,P,PU,1,P,ID,836,,FRM,809.0,,N,1,2017,4,80,300000,800.0,360,4.25
813,101716483287,R,QUICKEN LOANS INC.,4.5,250000,360,03/2017,05/2017,80,80,1,39,751.0,N,C,PU,1,P,FL,346,,FRM,,,N,1,2017,3,80,250000,750.0,360,4.5
814,101717858806,R,OTHER,4.625,149000,360,04/2017,06/2017,90,90,2,45,766.0,N,P,PU,1,S,MI,488,25.0,FRM,745.0,2.0,N,1,2017,4,90,100000,750.0,360,4.625
815,101718170803,R,OTHER,5.375,98000,360,04/2017,06/2017,80,80,2,42,737.0,N,P,MH,1,S,FL,321,,FRM,724.0,,N,1,2017,4,80,50000,700.0,360,5.375
816,101718870345,C,OTHER,4.0,160000,360,05/2017,07/2017,85,85,1,41,779.0,Y,P,SF,1,P,IA,503,12.0,FRM,,1.0,N,1,2017,5,80,150000,750.0,360,4.0
817,101719075020,R,"MOVEMENT MORTGAGE, LLC",4.625,337000,360,05/2017,07/2017,95,95,2,41,668.0,Y,P,SF,1,P,NC,286,30.0,FRM,809.0,1.0,N,1,2017,5,90,300000,650.0,360,4.625
818,101722595998,C,"FLAGSTAR BANK, FSB",3.375,276000,180,05/2017,07/2017,80,80,2,19,797.0,N,P,PU,1,S,TX,770,,FRM,813.0,,N,1,2017,5,80,250000,750.0,180,3.375
819,101723142484,R,OTHER,5.25,350000,360,05/2017,07/2017,76,76,1,43,645.0,N,C,SF,1,P,CA,945,,FRM,,,N,1,2017,5,70,350000,600.0,360,5.25
820,101724704352,R,OTHER,4.0,371000,360,05/2017,07/2017,95,95,2,37,771.0,N,P,SF,1,P,CA,934,30.0,FRM,778.0,1.0,N,1,2017,5,90,350000,750.0,360,4.0
821,101724704555,C,"WELLS FARGO BANK, N.A.",4.5,161000,360,03/2017,05/2017,95,95,3,30,735.0,Y,P,SF,1,P,AZ,857,30.0,FRM,721.0,1.0,N,1,2017,3,90,150000,700.0,360,4.5
822,101727267292,R,"NATIONSTAR MORTGAGE, LLC",4.875,58000,360,05/2017,07/2017,74,74,1,49,743.0,N,R,SF,1,I,TX,765,,FRM,,,N,1,2017,5,70,50000,700.0,360,4.875
823,101727972165,R,OTHER,4.75,164000,360,04/2017,06/2017,80,80,2,30,686.0,N,C,CO,1,P,AZ,850,,FRM,798.0,,N,1,2017,4,80,150000,650.0,360,4.75
824,101728840442,C,"WELLS FARGO BANK, N.A.",4.375,154000,360,04/2017,06/2017,80,80,1,39,777.0,N,P,PU,1,P,TX,774,,FRM,,,N,1,2017,4,80,150000,750.0,360,4.375
825,101730635089,R,QUICKEN LOANS INC.,4.25,215000,360,03/2017,05/2017,90,90,1,31,760.0,N,P,PU,1,P,FL,322,25.0,FRM,,2.0,Y,1,2017,3,90,200000,750.0,360,4.25
826,101732158376,C,OTHER,4.0,167000,240,03/2017,05/2017,56,56,2,12,788.0,N,R,PU,1,P,MO,641,,FRM,804.0,,N,1,2017,3,50,150000,750.0,240,4.0
827,101734383935,C,OTHER,4.875,177000,360,05/2017,07/2017,75,75,1,46,691.0,N,C,SF,1,I,CA,924,,FRM,,,N,1,2017,5,70,150000,650.0,360,4.875
828,101735152308,C,OTHER,3.875,259000,360,05/2017,07/2017,80,80,1,28,761.0,N,P,SF,1,P,IA,500,,FRM,,,N,1,2017,5,80,250000,750.0,360,3.875
829,101737385617,R,OTHER,4.125,86000,360,06/2017,08/2017,95,95,1,18,811.0,N,P,SF,1,P,IL,618,30.0,FRM,,1.0,N,1,2017,6,90,50000,800.0,360,4.125
830,101741038767,R,OTHER,4.0,50000,180,03/2017,05/2017,70,70,2,21,806.0,N,P,CO,1,S,FL,346,,FRM,810.0,,N,1,2017,3,70,50000,800.0,180,4.0
831,101744020904,C,PENNYMAC CORP.,3.5,277000,180,03/2017,05/2017,51,51,1,28,782.0,N,R,PU,1,P,NC,284,,FRM,,,N,1,2017,3,50,250000,750.0,180,3.5
832,101746833773,C,"WELLS FARGO BANK, N.A.",4.5,311000,360,04/2017,06/2017,80,80,2,42,809.0,N,P,PU,1,P,PA,176,,FRM,811.0,,N,1,2017,4,80,300000,800.0,360,4.5
833,101746905043,C,"WELLS FARGO BANK, N.A.",4.5,212000,360,04/2017,06/2017,90,90,1,36,686.0,N,P,PU,1,P,TX,752,25.0,FRM,,1.0,N,1,2017,4,90,200000,650.0,360,4.5
834,101753953511,C,"JPMORGAN CHASE BANK, NATIONAL ASSOCIATION",4.125,195000,240,12/2016,03/2017,40,40,2,26,800.0,N,C,SF,1,P,CA,945,,FRM,788.0,,N,1,2016,12,40,150000,800.0,240,4.125
835,101754996869,R,OTHER,4.375,195000,360,05/2017,07/2017,95,95,2,39,739.0,Y,P,PU,1,P,SC,296,30.0,FRM,685.0,1.0,N,1,2017,5,90,150000,700.0,360,4.375
836,101759189099,C,"WELLS FARGO BANK, N.A.",4.25,200000,240,03/2017,05/2017,80,80,1,48,746.0,N,P,CO,1,S,DE,199,,FRM,,,N,1,2017,3,80,200000,700.0,240,4.25
837,101759215212,B,"UNITED SHORE FINANCIAL SERVICES, LLC D/B/A UNITED WHOLESALE MORTGAGE",4.125,295000,360,04/2017,06/2017,80,80,1,27,774.0,N,R,SF,1,P,CO,806,,FRM,,,N,1,2017,4,80,250000,750.0,360,4.125
838,101760034688,R,"WELLS FARGO BANK, N.A.",4.5,129000,360,04/2017,06/2017,58,58,1,27,683.0,N,C,SF,1,P,FL,333,,FRM,,,N,1,2017,4,50,100000,650.0,360,4.5
839,101760690536,C,PMTT4,4.25,206000,360,04/2017,06/2017,80,80,2,44,777.0,Y,P,PU,1,P,GA,309,,FRM,792.0,,N,1,2017,4,80,200000,750.0,360,4.25
840,101762771163,C,"FLAGSTAR BANK, FSB",4.75,368000,360,03/2017,05/2017,80,80,1,41,721.0,N,C,SF,1,P,CA,902,,FRM,,,N,1,2017,3,80,350000,700.0,360,4.75
841,101762944248,C,PENNYMAC CORP.,4.75,424000,360,02/2017,04/2017,68,70,2,33,735.0,N,C,SF,1,P,NY,103,,FRM,724.0,,N,1,2017,2,60,400000,700.0,360,4.75
842,101763969409,C,U.S. BANK N.A.,4.625,180000,360,03/2017,05/2017,90,100,1,40,809.0,N,P,PU,1,P,AZ,857,12.0,FRM,,1.0,N,1,2017,3,90,150000,800.0,360,4.625
843,101765966807,C,"AMERIHOME MORTGAGE COMPANY, LLC",5.0,145000,360,04/2017,06/2017,66,66,1,39,763.0,N,P,PU,1,I,FL,336,,FRM,,,N,1,2017,4,60,100000,750.0,360,5.0
844,101766091401,C,"WELLS FARGO BANK, N.A.",4.125,420000,360,02/2017,04/2017,46,46,2,20,786.0,N,P,CO,1,S,NJ,82,,FRM,783.0,,N,1,2017,2,40,400000,750.0,360,4.125
845,101767153290,B,OTHER,4.625,389000,360,05/2017,07/2017,75,75,2,31,788.0,N,P,SF,1,I,CA,921,,FRM,787.0,,N,1,2017,5,70,350000,750.0,360,4.625
846,101769163435,C,"JPMORGAN CHASE BANK, NATIONAL ASSOCIATION",4.5,222000,360,01/2017,03/2017,70,70,1,45,718.0,N,C,CO,1,P,VA,222,,FRM,,,N,1,2017,1,70,200000,700.0,360,4.5
847,101769896772,R,QUICKEN LOANS INC.,4.375,149000,240,03/2017,05/2017,80,80,2,41,747.0,N,C,SF,1,P,PA,194,,FRM,726.0,,N,1,2017,3,80,100000,700.0,240,4.375
848,101771825009,C,"WELLS FARGO BANK, N.A.",4.5,110000,360,03/2017,05/2017,94,94,1,28,646.0,N,P,CO,1,P,NJ,87,25.0,FRM,,1.0,N,1,2017,3,90,100000,600.0,360,4.5
849,101773804623,R,OTHER,4.75,259000,360,05/2017,07/2017,95,95,2,31,716.0,Y,P,SF,1,P,CA,959,30.0,FRM,673.0,1.0,N,1,2017,5,90,250000,700.0,360,4.75
850,101775587589,R,"WELLS FARGO BANK, N.A.",4.0,176000,180,04/2017,06/2017,80,80,1,45,684.0,N,C,SF,1,P,OK,730,,FRM,,,N,1,2017,4,80,150000,650.0,180,4.0
851,101777676184,R,FAIRWAY INDEPENDENT MORTGAGE CORPORATION,4.25,159000,360,04/2017,06/2017,95,95,1,23,784.0,N,P,SF,1,P,TX,778,30.0,FRM,,1.0,N,1,2017,4,90,150000,750.0,360,4.25
852,101781384888,R,OTHER,4.25,117000,360,06/2017,08/2017,97,97,1,40,714.0,Y,P,SF,1,P,WI,534,25.0,FRM,,1.0,N,1,2017,6,90,100000,700.0,360,4.25
853,101781933252,R,QUICKEN LOANS INC.,4.375,184000,360,05/2017,07/2017,97,97,2,43,746.0,Y,P,SF,1,P,WA,988,35.0,FRM,714.0,1.0,N,1,2017,5,90,150000,700.0,360,4.375
854,101783129591,R,OTHER,4.375,172000,360,03/2017,05/2017,72,72,2,22,773.0,N,R,SF,1,P,TN,380,,FRM,748.0,,N,1,2017,3,70,150000,750.0,360,4.375
855,101787424074,R,OTHER,3.875,170000,180,02/2017,04/2017,80,80,2,42,728.0,N,C,PU,1,P,TX,773,,FRM,758.0,,N,1,2017,2,80,150000,700.0,180,3.875
856,101790253116,B,"CALIBER HOME LOANS, INC.",4.25,235000,360,05/2017,07/2017,95,95,2,37,664.0,Y,P,SF,1,P,AZ,853,35.0,FRM,718.0,1.0,N,1,2017,5,90,200000,650.0,360,4.25
857,101790511988,R,"CITIMORTGAGE, INC.",4.5,91000,360,03/2017,05/2017,71,71,2,24,722.0,N,C,PU,1,P,TX,782,,FRM,799.0,,N,1,2017,3,70,50000,700.0,360,4.5
858,101791257936,R,OTHER,4.625,326000,360,04/2017,06/2017,95,95,2,24,798.0,N,P,SF,1,P,CA,956,30.0,FRM,799.0,1.0,N,1,2017,4,90,300000,750.0,360,4.625
859,101791443475,C,OTHER,4.375,159000,360,03/2017,05/2017,71,71,1,32,700.0,N,R,SF,1,P,RI,28,,FRM,,,N,1,2017,3,70,150000,700.0,360,4.375
860,101792256564,C,"JPMORGAN CHASE BANK, NATIONAL ASSOCIATION",4.125,192000,360,03/2017,04/2017,80,80,1,36,810.0,N,P,PU,1,P,MN,553,,FRM,,,N,1,2017,3,80,150000,800.0,360,4.125
861,101792612951,R,QUICKEN LOANS INC.,3.75,133000,144,03/2017,05/2017,34,34,1,32,745.0,N,R,SF,1,P,NY,109,,FRM,,,N,1,2017,3,30,100000,700.0,120,3.75
862,101795043375,R,QUICKEN LOANS INC.,3.375,356000,180,03/2017,05/2017,95,95,1,37,799.0,N,R,SF,1,P,MI,481,25.0,FRM,,2.0,N,1,2017,3,90,350000,750.0,180,3.375
863,101795405793,R,OTHER,4.25,406000,360,06/2017,08/2017,95,95,1,18,784.0,N,P,SF,1,P,IL,600,25.0,FRM,,1.0,N,1,2017,6,90,400000,750.0,360,4.25
864,101795686860,C,"AMERIHOME MORTGAGE COMPANY, LLC",3.875,184000,360,06/2017,08/2017,80,80,2,39,798.0,N,P,SF,1,P,IL,612,,FRM,747.0,,N,1,2017,6,80,150000,750.0,360,3.875
865,101796691029,B,OTHER,4.0,350000,360,05/2017,07/2017,48,48,2,21,707.0,N,C,SF,1,P,CA,927,,FRM,684.0,,N,1,2017,5,40,350000,700.0,360,4.0
866,101800926744,R,"CITIMORTGAGE, INC.",3.5,153000,180,04/2017,06/2017,57,57,2,28,711.0,N,C,SF,1,P,MN,551,,FRM,702.0,,N,1,2017,4,50,150000,700.0,180,3.5
867,101803927758,R,QUICKEN LOANS INC.,4.75,221000,360,03/2017,05/2017,65,65,1,20,668.0,N,C,SF,1,P,OR,973,,FRM,,,N,1,2017,3,60,200000,650.0,360,4.75
868,101804065141,R,OTHER,4.875,131000,360,05/2017,07/2017,80,80,1,43,663.0,N,C,SF,1,P,NC,272,,FRM,,,N,1,2017,5,80,100000,650.0,360,4.875
869,101805306311,R,"WELLS FARGO BANK, N.A.",4.25,288000,360,05/2017,07/2017,80,80,1,48,735.0,N,P,SF,1,P,WI,540,,FRM,,,N,1,2017,5,80,250000,700.0,360,4.25
870,101806573864,R,OTHER,4.125,264000,360,06/2017,08/2017,95,95,2,30,765.0,Y,P,SF,1,P,NM,881,30.0,FRM,760.0,1.0,N,1,2017,6,90,250000,750.0,360,4.125
871,101809246606,R,"JPMORGAN CHASE BANK, NATIONAL ASSOCIATION",3.875,252000,360,03/2017,05/2017,90,90,1,37,730.0,N,P,PU,1,P,KS,660,25.0,FRM,,1.0,Y,1,2017,3,90,250000,700.0,360,3.875
872,101810985973,R,OTHER,4.5,408000,360,04/2017,06/2017,80,80,1,35,758.0,Y,P,CO,1,P,CA,913,,FRM,,,N,1,2017,4,80,400000,750.0,360,4.5
873,101811927818,R,OTHER,4.75,66000,180,05/2017,07/2017,80,80,2,41,657.0,N,C,SF,1,P,TX,757,,FRM,649.0,,N,1,2017,5,80,50000,650.0,180,4.75
874,101812747383,B,OTHER,3.5,464000,180,03/2017,05/2017,71,71,2,24,746.0,N,R,PU,1,P,CT,69,,FRM,769.0,,N,1,2017,3,70,450000,700.0,180,3.5
875,101820974667,R,"WELLS FARGO BANK, N.A.",4.0,345000,360,03/2017,05/2017,58,58,1,39,813.0,N,P,PU,1,S,CA,919,,FRM,,,N,1,2017,3,50,300000,800.0,360,4.0
876,101822439479,R,"WELLS FARGO BANK, N.A.",4.125,130000,360,03/2017,05/2017,67,67,1,45,703.0,N,C,SF,1,P,NC,277,,FRM,,,N,1,2017,3,60,100000,700.0,360,4.125
